movieid;actorid;as_character
2459259;857699;[Tsour]  <8>
2724027;857699;[Matt Kirby]  <1>
2724822;857699;[Cat Stevens]  <2>
2731401;857699;(as Mario Girotti)  [Count Cavriaghi]  <7>
2861594;857699;[Trinità]  <1>
2980767;857699;(as Mario Girotti)  [Toby]  <5>
3380284;857699;(uncredited)  [Un compagno di scuola di Anna Maria (segment: Pi-greco)]
2526082;926129;[Wyatt Bose]  <2>
2844862;926129;[Jean Valjean]  <1>
2928677;926129;[Davis (segment "The Catch")]  <9>
3061415;926129;[Charlie Kenton]  <1>
3104665;926129;[Peter Lyman]  <28>
3281860;926129;[Robert Angier]  <1>
3418217;926129;[Logan/Wolverine]  <1>
3418249;926129;[Logan/Wolverine]  <1>
2296631;928640;[Gerald Olin]  <17>
2322695;928640;[Ulysses (three-card monte game)]  <32>
2337824;928640;(voice: USA version)  [Narrator]  <1>
2379097;928640;(voice)  [Zog]  <22>
2384722;928640;[Nick Fury]  <8>
2409635;928640;[Taxi Dispatcher (Mickey)]  <27>
2488141;928640;[Hold-Up Man]  <16>
2526560;928640;[Russell Franklin]  <3>
2527254;928640;[Minister Garth]  <4>
2543830;928640;[Zeus Carver]  <3>
2604064;928640;
2628789;928640;(voice)  [Rumbo]  <1>
2750239;928640;[Nick Fury]  <7>
2756726;928640;[Ordell Robbie]  <2>
2772106;928640;[Gator Purify]  <6>
2791415;928640;[Calvin Hart]  <2>
2919177;928640;[Madlock]  <13>
2985225;928640;[Trevor Garfield]  <1>
2995733;928640;(uncredited)  [Hejira Henry]
3046601;928640;[Jules Winnfield]  <5>
3061910;928640;[Clinton Davis]  <2>
3154473;928640;[Dr. Harry Adams]  <3>
3160550;928640;(voice)  [Mace Windu]  <13>
3168780;928640;(as Sam Jackson)  [Monroe]  <6>
3181998;928640;[Jimmy]  <4>
3207260;928640;[Nick Fury]  <11>
3265444;928640;[Derrick Vann]  <1>
3405282;928640;(as Sam Jackson)  [Greg Meeker]  <4>
2644469;957951;[Hobbs]  <8>
3030333;957951;[Narrator]
3068220;957951;(uncredited)  [Rick Smith, S.W.A.T.]
3387751;957951;[Himself/The Rock]
2483454;969935;[Ty Cobb]  <1>
2608001;969935;[John Neville]  <2>
2685372;969935;[Himself]  <14>
2690145;969935;[Steve Butler]  <43>
2709000;969935;[Arnold]  <2>
2712402;969935;[Jake Beerlander]  <2>
3140114;969935;(voice)  [Chip Hazard]  <20>
3234710;969935;[Robert Stansfield]  <5>
3360375;969935;[William Stranix]  <2>
2767229;987981;[Johny]  <8>
3002146;987981;[Jai]  <18>
3120121;987981;[Cameo appearance]  <9>
3193899;987981;[Michael Velayudham & Arjun Palwai]  <1>
2879892;1001590;[Gentetsu]  <4>
3119242;1001590;[Devadatta]  <3>
3433130;1001590;[Zatoichi]  <1>
2399132;1007334;[Batman/Bruce Wayne]  <1>
2417930;1007334;[Riggan]  <1>
2756726;1007334;[Ray Nicolette]  <5>
2767341;1007334;[Johnny Kelly/Johnny Dangerously]  <1>
2930194;1007334;[Jack]  <1>
2995733;1007334;(uncredited)  [Ray Nicolette]
2999211;1007334;[Carter Hayes]  <3>
3230307;1007334;[Billy Caufield]  <1>
2959749;1063578;(as Sho Kosugi)  [Ozunu]  <12>
3036384;1063578;[Akira Saito]  <1>
3071791;1063578;[Cho Osaki]  <1>
2465835;1079880;[Sidhu/Liu Sheuyn]  <1>
2520055;1079880;[Nitin Bankar]  <1>
2697367;1079880;[Arush Mehra]  <1>
2699001;1098608;[Connor MacLeod]  <1>
2900817;1098608;[Lou]  <1>
3006715;1098608;(as Christophe Lambert)  [Jeremy]  <2>
3250060;1098608;[Paul Racine]  <1>
2390390;1117978;[Marcus Burnett]  <2>
2390405;1117978;[Detective Marcus Burnett]  <1>
2853524;1117978;[Claude Banks]  <2>
2948416;1117978;[Earl Montgomery]  <1>
2989226;1117978;(voice)  [Boog]  <1>
3188546;1117978;[Terry]  <1>
3419456;1121541;[Bruce]  <1>
2644624;1126131;(archive footage)  [Kato]  <2>
2894086;1126131;[Winslow Wong]  <10>
2905637;1126131;[Tang Lung/Dragon]  <1>
2324456;1126364;[Marquis St. Evremonde]  <14>
2341805;1126364;[Martin Wallace]  <9>
2344668;1126364;[Bill]  <1>
2411045;1126364;[Gil Rossi]  <5>
2563454;1126364;[Count Dracula]  <2>
2597246;1126364;[King Lico (Licos)]  <2>
2609683;1126364;(uncredited) (archive footage)
2633904;1126364;[Charles Highbury]  <13>
2681864;1126364;[Bailey]  <6>
2712717;1126364;[Corrigan]  <2>
2914794;1126364;[Kato]  <5>
2932758;1126364;[Narrator]
3059210;1126364;[Grigori Rasputin]  <1>
3070796;1126364;[Victor]  <2>
3102179;1126364;[Dracula]  <1>
3105367;1126364;[Fremont]  <2>
3160550;1126364;(voice)  [Count Dooku]  <15>
3191432;1126364;[Dracula]  <1>
3209144;1126364;[Manolo]  <16>
3215322;1126364;[Fu Manchu]  <1>
3218316;1126364;[Fu Manchu]  <1>
3234181;1126364;[Fu Manchu]  <1>
3242502;1126364;[First High Councilor]  <12>
3248213;1126364;[Saruman]  <21>
3262083;1126364;[Saruman (extended edition)]
3262086;1126364;[Saruman]  <16>
3274600;1126364;[Dr. Newhartt]  <2>
3289165;1126364;[Mr. Clifford King]  <3>
3299600;1126364;[Evil Sender]  <31>
3304305;1126364;[Doctor Neumann]  <8>
3311986;1126364;[Lord Summerisle]  <2>
3343808;1126364;[Hon. Bongo Icklesham]  <24>
3354917;1126364;[The Man]  <1>
3371981;1126364;[Det. Holt]  <10>
2507811;1150444;<1>
2850801;1150800;[Wah Sing Ku]  <6>
3081712;1150800;[Han Sing]  <1>
3363887;1150800;[Danny]  <1>
2326099;1191485;[Venz]  <28>
2767439;1191485;[Street Preacher]  <6>
3053882;1191485;[Himself - Lifeguard]  <3>
3079921;1191485;(archive footage) (uncredited)  [Ivan Drago]
3127307;1191485;[Sgt. Chris Kenner]  <1>
2326099;1364266;[James Bond]  <1>
2339671;1364266;(voice)  [Burt Gasket]
2402823;1364266;[Adam]  <1>
2461701;1364266;(voice)  [Tab Lazenby]  <9>
2541470;1364266;[Prince Henri]  <2>
2599095;1364266;[Major Otto Hecht]  <1>
2664018;1364266;[Rod Slater]  <1>
3200287;1364266;[Michael Scott]  <1>
3291261;1364266;[Capt. Gavin Stewart]  <2>
3312190;1364266;[Lt. Shawn Fynn]  <2>
3343808;1364266;(uncredited)  [Stage Door Johnny]
2366754;1393404;[Reggie Hammond]  <1>
2410524;1393404;[Axel Foley]  <1>
2410530;1393404;[Det. Axel Foley]  <1>
2488141;1393404;[Prince Akeem/Clarence/Randy Watson/Saul]  <1>
2508468;1393404;[Charlie Hinton]  <1>
2559069;1393404;(voice)  [Donkey]  <1>
2563030;1393404;[Dr. John Dolittle]  <1>
2853524;1393404;[Rayford Gibson]  <1>
2932320;1393404;(voice)  [Mushu]  <8>
3127518;1393404;(voice)  [Donkey]  <2>
3127523;1393404;(voice)  [Donkey]  <2>
3127530;1393404;(voice)  [Donkey]  <2>
3229119;1393404;[Thomas Jefferson Johnson]  <1>
3242494;1393404;[Chandler Jarrell]  <2>
3336338;1393404;[Slide]  <2>
2494064;1418745;(voice)  [Narrator]  <1>
2601414;1418745;[Ethan Frome]  <1>
2646900;1418745;(voice: English version)  [Fujimoto]  <33>
2648996;1418745;['Priest' Vallon]  <7>
2706008;1418745;[Himself]  <2>
2774828;1418745;[Capt. Mikhail Polenin]  <7>
2790187;1418745;[Godfrey de Ibelin]  <7>
2844861;1418745;[Valjean]  <36>
2909769;1418745;[Michael Collins]  <4>
3187382;1418745;[Bryan Mills]  <1>
3187394;1418745;[Bryan Mills]  <1>
3220091;1418745;(voice)  [Aslan]  <51>
3244908;1418745;[Ottway]  <1>
3344801;1418745;[Himself]  <8>
3363779;1418745;[Dr. Martin Harris]  <1>
2313279;1445051;[Matt Logan]  <2>
2528629;1445051;[Col. Scott McCoy]  <1>
2555168;1445051;[Himself]  <17>
2863408;1445051;[J.J. McQuade]  <1>
2905637;1445051;[Colt]  <3>
2917250;1445051;[Col. James Braddock]  <1>
3248143;1445051;[Cliff Garrett/Grogan]  <1>
3299532;1445051;[Karate Advisor]  <27>
3333348;1445051;[Jake Wilder]  <1>
2380910;1457902;[Ator]  <1>
2523069;1457902;(as Miles O'Keefe)  [Agent Stanovski]  <4>
2750292;1457902;[Ator]  <1>
2790003;1457902;['Wild' Bill]  <1>
3191232;1457902;[Tarzan]  <4>
3307063;1457902;[Ed Janzer]  <3>
3359874;1457902;[Juno]  <4>
3394046;1457902;[Count Dracula]  <16>
2407536;1489031;[Max]  <2>
2410873;1489031;[Nick Callahan]  <2>
2472407;1489031;[Theo Faron]  <1>
2501456;1489031;[Jack Manfred]  <1>
3214278;1489031;[The Professor]  <4>
3251728;1489031;[Louis Salinger]  <1>
2354727;1603995;[President Staton]  <2>
2368402;1603995;[Jack 'Cap' Rooney]  <3>
2436923;1603995;[Mike]  <2>
2462386;1603995;[Lar]  <2>
2484986;1603995;[Cooper Tilson]  <1>
2627515;1603995;[Frank Towns]  <1>
2638673;1603995;[Frank Sullivan]  <1>
2667344;1603995;[Mad Grossman]  <2>
2760180;1603995;[Mike Brody]  <1>
2928677;1603995;[Charlie Wessler (segment "The Pitch")]  <1>
3001879;1603995;[Payton]  <1>
3113464;1603995;[Frank]  <6>
3226130;1603995;[Jack Hall]  <1>
3287595;1603995;[Gordon Cooper]  <4>
3337267;1603995;[Arnie Metzger]  <71>
2464788;1637320;[Eddie Kasalivich]  <1>
2563462;1637320;[Jonathan Harker]  <4>
2616934;1637320;[Jjaks Clayton]  <1>
2767123;1637320;[John Wick]  <1>
2767439;1637320;[Johnny Mnemonic]  <1>
2858607;1637320;[Siddhartha]  <1>
2939092;1637320;[Scott Favor]  <2>
3005853;1637320;[Tod Higgins]  <8>
3015775;1637320;[Chris Townsend]  <6>
3147260;1637320;[Julian Mercer]  <3>
3168212;1637320;[Detective Tom Ludlow]  <1>
3180696;1637320;[Nelson Moss]  <1>
3257802;1637320;[Harry]  <2>
3267567;1637320;[Neo]  <33>
3347022;1637320;[Martin Loader]  <2>
3426691;1637320;[Heaver]  <12>
2295117;1649281;[Yaqui Joe Herrera]  <3>
2304179;1649281;[Narrator]
2379645;1649281;[Michael Oliver Pritchard III]  <1>
2431421;1649281;[Jack Horner]  <2>
2437030;1649281;[Ernie Mullins]  <1>
2528072;1649281;(voice)  [Delgo's Father]  <10>
2633009;1649281;[Sam LeFleur]  <1>
2690010;1649281;[Mex]  <1>
2910301;1649281;[Himself]
2940849;1649281;[Judge Walter Burns]  <4>
3019413;1649281;[Joe Paris]  <1>
3094691;1649281;[Sam Whiskey]  <1>
3120689;1649281;[Caine]  <1>
3135382;1649281;(uncredited)  [Man Walking in Front of Brewster and Lilah]
3141080;1649281;[Bandit]  <1>
3223945;1649281;[Joey 'Bats' Pistella]  <2>
3230848;1649281;[Jefferson Davis 'Boss' Hogg]  <16>
3236372;1649281;[Narrator]
3368063;1649281;(uncredited)  [Gambler]
2306375;1671273;[Charlie Klamanski]  <1>
2347315;1671273;[Constantine/Ghost of Christmas Present]
2355405;1671273;[Martin]  <11>
2409531;1671273;[Tony]  <2>
2471417;1671273;[Mr. Wagner]  <2>
2523477;1671273;[Ronnie Bullock]
2507414;1671273;[Donovan]  <8>
2612357;1671273;[Prosecutor]
2621745;1671273;[Jimmy Evans]  <4>
2788345;1671273;[Jack Talbot]  <11>
2790357;1671273;[Frank Monviano]
2948416;1671273;[Nash]  <5>
3055880;1671273;[Teddy]  <2>
3080398;1671273;[Captain Novakov]
3143086;1671273;[Bill]  <1>
3166176;1671273;[Detective Wood]  <4>
3220457;1671273;[Arlis]  <5>
3228156;1671273;<2>
3254921;1671273;[Augustus Talbert]  <1>
3273691;1671273;[Hector]  <1>
3281092;1671273;[Paulie]  <1>
3319073;1671273;[Bob]  <7>
3319073;1671273;[Bob]  <7>
3342611;1671273;[Mr. Eddie]  <1>
2351145;1699360;(uncredited)  [Undercover Cop]
2389793;1716611;[Stephen 'Bull' McCaffrey/Dennis McCaffrey]  <1>
2415197;1716611;[Jack Burton]  <1>
2456513;1716611;[Captain Ron]  <1>
2513748;1716611;[Eldon Perry]  <1>
2605384;1716611;[Dr. David Grant]  <1>
2644469;1716611;[Mr. Nobody]  <10>
2914884;1716611;[Herb Brooks]  <1>
3137253;1716611;[Steve Stronghold/The Commander]  <2>
3181457;1716611;[Mike 'Lucky' Lockhart]  <2>
3208612;1716611;[Steven Post]  <1>
3331589;1716611;[Wyatt Earp]  <1>
3363863;1716611;[Michael Carr]  <1>
2329217;1778258;(archive footage) (uncredited)  [Himself]
2399128;1778258;[Mr. Freeze/Dr. Victor Fries]  <1>
2455997;1778258;(archive footage)  [Himself]
2563030;1778258;(voice) (uncredited) (archive sound)  [White Wolf]
2595167;1778258;(archive footage)  [Himself]
2616687;1778258;[Himself]
2654179;1778258;
2694921;1778258;(as Arnold Strong 'Mr. Universe')  [Hercules]  <2>
2830031;1778258;[Jack Slater]  <1>
3087466;1778258;(archive footage)  [Himself]
3090938;1778258;[John 'Breacher' Wharton]  <1>
3102295;1778258;[Lars]  <20>
3202375;1778258;[Adam Gibson]  <1>
3257632;1778258;[Ray Owens]  <2>
3261640;1778258;(uncredited)  [Hood in Augustine's Office]
3301944;1778258;[Terminator]  <1>
3344506;1778258;[Harry Tasker]  <1>
2332150;1784390;[Nico Toscani]  <1>
2605384;1784390;[Lt. Colonel Austin Travis]  <2>
2605881;1784390;[Orin Boyd]  <1>
2679225;1784390;[Sasha Petrosevitch]  <1>
2893899;1784390;[John Hatcher]  <1>
3360375;1784390;[Casey Ryback]  <1>
3360378;1784390;[Casey Ryback]  <1>
2309521;1805996;[DJ Dan]
2433414;1805996;[Narrator]  <1>
2555168;1805996;[Dodgeball Chancellor]  <18>
2637608;1805996;[Bill]  <14>
2741449;1805996;[Marc]  <1>
2916342;1805996;[Stan Fields]  <4>
3160246;1805996;(voice)  [Himself/Captain James T. Kirk]
3160269;1805996;[Kirk]  <1>
3276765;1805996;[The Preacher]  <5>
3295924;1805996;[The Soldier]
2372965;1807139;[Jack B. Quick]  <1>
3361023;1807139;[Truck Baker]  <1>
3361023;1807139;[Truck Baker]  <1>
3361023;1807139;[Truck Baker]  <1>
2369449;1808575;(uncredited)  [Extra]
2496815;1808575;[Peter]  <6>
2577259;1808575;[Oscar 'Hap' Felsch]  <6>
2711159;1808575;[Topper Harley]  <1>
3025198;1808575;[Chris]  <16>
3102218;1808575;[Charlie Sheen]  <28>
3214759;1808575;[Bo Richards]  <2>
3288930;1808575;[David Ackerman]  <2>
2390390;1857483;[Mike Lowrey]  <1>
2390405;1857483;[Detective Mike Lowrey]  <2>
2629438;1857483;[Nicky]  <1>
2680859;1857483;[John Hancock]  <1>
2762667;1857483;(uncredited)  [Himself]
3115301;1857483;[Ben]  <1>
3135258;1857483;[Paul]  <2>
3283708;1857483;[Chris Gardner]  <1>
3347259;1857483;(archive footage)  [Himself]
2772106;1859540;[Flipper Purify]  <1>
2789848;1859540;[Thomas Flanigan]  <5>
2919177;1859540;[Shadow Henderson (Sax)]  <3>
2986146;1859540;[Max Carlyle]  <1>
3168511;1859540;[Roland Jenkins]  <3>
3361402;1859540;[Monroe Hutchen]  <1>
3432151;1859540;[Dave Fletcher]  <2>
2483465;1884131;[Lieutenant Marion 'Cobra' Cobretti]  <1>
2524862;1884131;[Machine Gun Joe Viterbo]  <3>
2862229;1884131;[Frank]  <1>
2889223;1884131;(scenes deleted)  [Young Man in Crowd]
3017450;1884131;(archive footage) (uncredited)  [Himself]
3079875;1884131;[Rocky Balboa]  <1>
3079921;1884131;[Rocky Balboa]  <1>
3162194;1884131;(uncredited)  [Man on Street]
3165619;1884131;[Joe Bomowski]  <1>
3378627;1884131;[Captain Robert Hatch - The Players: U.S.A.]  <1>
2498116;1888669;[Chev Chelios]  <1>
2644469;1888669;[Deckard Shaw]  <3>
2706864;1888669;[Phil Broker]  <1>
3006461;1888669;[Parker]  <1>
3091843;1888669;[Luke Wright]  <1>
3157410;1888669;[Rick Ford]  <14>
3252586;1888669;[Handsome Rob]  <4>
3304465;1888669;[Frank Martin]  <1>
3339050;1888669;[Frank Martin]  <1>
2337824;1900495;(voice: UK version)  [Narrator]  <2>
2471312;1900495;(voice)  [Mr. Woolensworth]  <4>
2484129;1900495;[Colonel Peters]  <7>
2573062;1900495;(voice: UK version)  [Narrator]
2826180;1900495;[Henry Grey, Duke of Suffolk]  <8>
3091889;1900495;[Mace Sowell]  <1>
3160278;1900495;(voice)  [Captain Jean-Luc Picard]
3160330;1900495;[Jean-Luc Picard]  <1>
3275282;1900495;[Ticket-Tooth Philip]  <1>
3184392;1900495;(voice)  [Winters]  <5>
3418217;1900495;[Professor Charles Xavier]  <2>
3418249;1900495;[Charles Xavier/Professor X]  <4>
2361412;1901673;[Arturo Mendes]  <45>
2385576;1901673;[Himself]
2555168;1901673;[White Goodman]  <3>
2591477;1901673;[Dainty]  <12>
2690583;1901673;[Tony Perkis/Tony Perkis Sr.]  <23>
2902559;1901673;(voice)  [Bernard]  <6>
2957834;1901673;[Larry Daley]  <1>
3161269;1901673;[David Starsky]  <1>
3162814;1901673;[Jim Uptegrove]  <8>
3223442;1901673;[Himself]
3247079;1901673;[Eddie]  <1>
3291841;1901673;[Walter Mitty]  <1>
3316768;1901673;[Ted]  <3>
3336338;1901673;[Josh Kovaks]  <1>
3426832;1901673;[Jerry]  <6>
2479604;1928448;[Max Lowe]  <1>
2669397;1928448;[Ernie 'Slam' Webster]  <3>
3359842;1928448;[Kevin Scott]  <6>
3426691;1928448;[Derek Sutton]  <3>
2383420;2000198;[Himself/Famous Goldmember ('Austinpussy')]  <94>
2426152;2000198;[Jack Terry]  <1>
2460526;2000198;[Himself]  <66>
2670067;2000198;[Danny]  <1>
2678623;2000198;[Edna Turnblad]  <1>
2825676;2000198;[Captain Mike Kennedy]  <2>
2864317;2000198;[James Ubriacco]  <1>
2880313;2000198;[Sam]  <1>
2991568;2000198;(uncredited)  [Himself - Actor]
3014967;2000198;[Adam]  <5>
3046601;2000198;[Vincent Vega]  <4>
3127048;2000198;[Jack Cabe]  <1>
3162194;2000198;[Tony Manero]  <1>
3300922;2000198;[Ryder]  <2>
3350802;2000198;[Zack]  <1>
3405067;2000198;[Louis Pinnock]  <1>
2361412;2000967;[Bartender]  <12>
2496354;2000967;[Manny Navarro]  <1>
2522260;2000967;[El Tango Bartender]
2525038;2000967;[Art Sanella]  <12>
2537435;2000967;[Navajas]  <10>
2674951;2000967;[Tong]  <14>
2690011;2000967;[Trejo]  <20>
2708990;2000967;[Marius]  <1>
2860933;2000967;[Chuck]  <3>
2862229;2000967;[Chink's Gang]  <17>
2893899;2000967;[Hector]  <17>
3036907;2000967;[Pedro]  <3>
3058038;2000967;[Capone]  <4>
3061784;2000967;[Jack]  <1>
3157442;2000967;[Machete]  <10>
3157446;2000967;[Uncle Machete]  <8>
3206414;2000967;[Limo Driver]
3322273;2000967;[Don Reyes]
3406761;2000967;[Tattoo Artist]  <27>
2425712;2036328;(as Jean Claude Van Damme)  [Frank Dux]  <1>
2436885;2036328;(uncredited)  [Spectator in First Dance Sequence]
2561590;2036328;[Jack Quinn]  <1>
2786667;2036328;[Kurt Sloane]  <1>
2830031;2036328;[Jean-Claude Van Damme]
2857561;2036328;[Lyon]  <1>
2917250;2036328;(uncredited)  [Soldier]
3171930;2036328;[Darren McCord]  <1>
3264817;2036328;[Himself]
2332214;2038317;[James K. Polk]  <1>
3009985;2038317;[Jason Turner]  <3>
3054736;2083107;[Barney]  <1>
3087327;2083107;[Chas McClain]  <1>
3295925;2083107;[The Soldier]  <1>
3309874;2083107;[Richie]  <1>
2431421;2083165;[Eddie Adams/Dirk Diggler]  <9>
2492623;2083165;[Chris Farraday]  <1>
2616136;2083165;[David McCall]  <1>
2721329;2083165;[Tommy Corn]  <6>
2898789;2083165;[Max Payne]  <1>
3222993;2083165;[Danny Wallace]  <2>
3239666;2083165;[Jim Bennett]  <1>
3252586;2083165;[Charlie Croker]  <1>
3263011;2083165;[Jack Salmon]  <1>
3320908;2083165;[Troy Barlow]  <2>
2439943;2087305;(uncredited)  [Jason]
2644469;2087305;[Brian O'Conner]  <2>
2902118;2087305;[Phil Deedle]  <2>
2923512;2087305;['Professor' Bennett]  <11>
3295050;2087305;[Caleb Mandrake]  <2>
3119821;2094736;[Ma Yung-Chen (Guest star)]  <3>
2354832;2099996;[Frank Lucas]  <1>
2687702;2099996;[Jake Shuttlesworth]  <1>
2749473;2099996;(archive footage) (uncredited)  [Joe Miller]
2917566;2099996;[Demetrius Williams]  <1>
2919177;2099996;[Bleek Gilliam]  <1>
2995793;2099996;[Matt Lee Whitlock]  <1>
3073682;2099996;[Nick Styles]  <1>
3268834;2099996;[Xavier Quinn]  <1>
3278442;2099996;[Gray Grantham]  <2>
3281701;2099996;[Dudley]  <1>
3294016;2099996;[Anthony 'Hub' Hubbard]  <1>
3300922;2099996;[Walter Garber]  <1>
3337951;2099996;[Det. Alonzo Harris]  <1>
2298297;2141957;[The Ogre]  <3>
2423697;2141957;[Jesse Crowder]  <1>
2442829;2141957;[Duke Johnson]  <1>
2566984;2141957;[Commander Death Blood]
2985213;2141957;[Cal]  <1>
3118441;2141957;[Sam]  <5>
3161269;2141957;[Captain Doby]  <4>
3168273;2141957;[Gabriel]  <3>
3187263;2141957;[Tyree]  <3>
3392086;2141957;[Henchman]  <4>
3401087;2141957;[Paulie Salano]  <3>
2351145;2142564;[Sonny Truelove]  <1>
2386886;2142564;[Himself]  <3>
2394835;2142564;[Joe Blake]  <1>
2416552;2142564;[Bo Weinberg]  <4>
2423435;2142564;[Walter Davis]  <2>
2493698;2142564;[Jimmy]  <1>
2543830;2142564;[John McClane]  <1>
2634758;2142564;(uncredited)  [Leo (segment "The Man from Hollywood")]
2865116;2142564;[Old Joe]  <2>
2946319;2142564;(uncredited)  [Bruce]
2963677;2142564;[Carl Roebuck]  <3>
3046601;2142564;[Butch Coolidge]  <9>
3053998;2142564;[Frank Moses]  <1>
3256279;2142564;[Joe Hallenbeck]  <1>
3294016;2142564;[Major General William Devereaux]  <3>
3294922;2142564;[Dr. Malcolm Crowe]  <1>
3399853;2142564;[Actor]  <3>
3401087;2144935;[Neil]  <1>
2651864;2907832;(voice)  [Satoshi]  <1>
2651878;2907832;(voice: Japanese version)  [Satoshi]
3029016;2907832;(voice)  [Satoshi (Ash Ketchum)]  <1>
3029016;2907832;(voice)  [Satoshi (Ash Ketchum)]  <1>
2651864;3283970;(voice: English version)  [Ash]
2915124;3283970;[Eskimo]
3029016;3283970;(voice: English version)  [Ash Ketchum/Oltoa]  <1>
3029016;3283970;(voice: English version)  [Ash Ketchum/Oltoa]  <1>
